RegionID,SizeRank,RegionName,RegionType,StateName,31-01-2000,29-02-2000,31-03-2000,30-04-2000,31-05-2000,30-06-2000,31-07-2000,31-08-2000,30-09-2000,31-10-2000,30-11-2000,31-12-2000,31-01-2001,28-02-2001,31-03-2001,30-04-2001,31-05-2001,30-06-2001,31-07-2001,31-08-2001,30-09-2001,31-10-2001,30-11-2001,31-12-2001,31-01-2002,28-02-2002,31-03-2002,30-04-2002,31-05-2002,30-06-2002,31-07-2002,31-08-2002,30-09-2002,31-10-2002,30-11-2002,31-12-2002,31-01-2003,28-02-2003,31-03-2003,30-04-2003,31-05-2003,30-06-2003,31-07-2003,31-08-2003,30-09-2003,31-10-2003,30-11-2003,31-12-2003,31-01-2004,29-02-2004,31-03-2004,30-04-2004,31-05-2004,30-06-2004,31-07-2004,31-08-2004,30-09-2004,31-10-2004,30-11-2004,31-12-2004,31-01-2005,28-02-2005,31-03-2005,30-04-2005,31-05-2005,30-06-2005,31-07-2005,31-08-2005,30-09-2005,31-10-2005,30-11-2005,31-12-2005,31-01-2006,28-02-2006,31-03-2006,30-04-2006,31-05-2006,30-06-2006,31-07-2006,31-08-2006,30-09-2006,31-10-2006,30-11-2006,31-12-2006,31-01-2007,28-02-2007,31-03-2007,30-04-2007,31-05-2007,30-06-2007,31-07-2007,31-08-2007,30-09-2007,31-10-2007,30-11-2007,31-12-2007,31-01-2008,29-02-2008,31-03-2008,30-04-2008,31-05-2008,30-06-2008,31-07-2008,31-08-2008,30-09-2008,31-10-2008,30-11-2008,31-12-2008,31-01-2009,28-02-2009,31-03-2009,30-04-2009,31-05-2009,30-06-2009,31-07-2009,31-08-2009,30-09-2009,31-10-2009,30-11-2009,31-12-2009,31-01-2010,28-02-2010,31-03-2010,30-04-2010,31-05-2010,30-06-2010,31-07-2010,31-08-2010,30-09-2010,31-10-2010,30-11-2010,31-12-2010,31-01-2011,28-02-2011,31-03-2011,30-04-2011,31-05-2011,30-06-2011,31-07-2011,31-08-2011,30-09-2011,31-10-2011,30-11-2011,31-12-2011,31-01-2012,29-02-2012,31-03-2012,30-04-2012,31-05-2012,30-06-2012,31-07-2012,31-08-2012,30-09-2012,31-10-2012,30-11-2012,31-12-2012,31-01-2013,28-02-2013,31-03-2013,30-04-2013,31-05-2013,30-06-2013,31-07-2013,31-08-2013,30-09-2013,31-10-2013,30-11-2013,31-12-2013,31-01-2014,28-02-2014,31-03-2014,30-04-2014,31-05-2014,30-06-2014,31-07-2014,31-08-2014,30-09-2014,31-10-2014,30-11-2014,31-12-2014,31-01-2015,28-02-2015,31-03-2015,30-04-2015,31-05-2015,30-06-2015,31-07-2015,31-08-2015,30-09-2015,31-10-2015,30-11-2015,31-12-2015,31-01-2016,29-02-2016,31-03-2016,30-04-2016,31-05-2016,30-06-2016,31-07-2016,31-08-2016,30-09-2016,31-10-2016,30-11-2016,31-12-2016,31-01-2017,28-02-2017,31-03-2017,30-04-2017,31-05-2017,30-06-2017,31-07-2017,31-08-2017,30-09-2017,31-10-2017,30-11-2017,31-12-2017,31-01-2018,28-02-2018,31-03-2018,30-04-2018,31-05-2018,30-06-2018,31-07-2018,31-08-2018,30-09-2018,31-10-2018,30-11-2018,31-12-2018,31-01-2019,28-02-2019,31-03-2019,30-04-2019,31-05-2019,30-06-2019,31-07-2019,31-08-2019,30-09-2019,31-10-2019,30-11-2019,31-12-2019,31-01-2020,29-02-2020,31-03-2020,30-04-2020,31-05-2020,30-06-2020,31-07-2020,31-08-2020,30-09-2020,31-10-2020,30-11-2020,31-12-2020,31-01-2021,28-02-2021,31-03-2021,30-04-2021,31-05-2021,30-06-2021,31-07-2021,31-08-2021,30-09-2021,31-10-2021,30-11-2021,31-12-2021,31-01-2022,28-02-2022,31-03-2022,30-04-2022,31-05-2022,30-06-2022,31-07-2022,31-08-2022,30-09-2022,31-10-2022,30-11-2022,31-12-2022,31-01-2023,28-02-2023,31-03-2023,30-04-2023,31-05-2023,30-06-2023,31-07-2023,31-08-2023,30-09-2023,31-10-2023,30-11-2023,31-12-2023,31-01-2024,29-02-2024,31-03-2024,30-04-2024,31-05-2024,30-06-2024,31-07-2024,31-08-2024,30-09-2024,31-10-2024,30-11-2024,31-12-2024,31-01-2025,28-02-2025,31-03-2025,city,state,Latitude,Longitude
753899,2,"Los Angeles, CA",msa,CA,226479.9468,227322.7395,228445.3315,230678.9123,233121.7494,235547.4791,238034.0961,240544.4031,242909.0914,245020.6384,246929.7113,248840.0078,250231.5069,251745.7714,253466.2952,255995.9365,258637.3407,261161.8828,263697.6604,266233.299,268768.9995,271225.235,273412.2266,275588.1946,277311.0411,279317.3295,281803.726,285168.6233,289042.9509,293116.0369,297991.4177,303176.7087,308450.7763,313277.8985,317934.7745,322488.351,326331.5613,329931.5862,333823.6576,338350.923,343760.5497,348587.1559,354200.5669,360143.5556,366912.2343,372976.7895,378702.0312,384308.7853,390446.5431,397411.8708,405424.5683,414840.7693,426031.5536,437629.4537,448443.5727,457740.8365,466535.763,475008.5988,481358.7925,487169.1167,492193.0277,498491.7098,505422.3573,512851.7313,520035.1486,526866.761,534513.1202,542886.326,551639.3782,560609.6905,567622.7481,574216.5467,579847.5357,585072.5772,589845.8148,594050.6013,598672.8864,602540.7416,604389.5053,605913.5524,605207.8417,605141.8785,604341.6015,604154.6067,604186.0984,603909.9503,602957.3808,601216.0657,598075.9322,594713.7781,589468.6738,583530.9273,576450.6022,569349.1621,563454.3261,556933.5945,550679.6921,542293.166,532617.2246,520115.3047,506449.9884,493219.0056,480989.8275,470176.7341,461889.7883,454428.6522,446803.4507,437337.8962,429345.5719,424126.3976,420509.3522,417321.8334,414170.3141,410592.9286,407674.6054,405638.2388,405074.6471,405337.4294,407325.691,411096.958,413462.1304,413782.9408,414020.2679,416032.5029,418997.9945,419218.771,417408.4665,413688.2388,409820.2269,405934.9227,402291.8096,400305.1987,399206.3771,399123.9122,397886.1051,396279.2236,392348.4338,390218.8371,388656.0558,386872.2236,383405.1653,379646.4827,378203.9878,377899.8608,377364.3942,375759.8644,373191.0581,370863.0494,369746.0502,370150.8568,372096.1256,376229.3131,382125.2065,389124.7048,396427.2007,403632.5496,409279.4285,412907.7195,414958.1097,418040.7026,423379.3852,430561.0867,438461.0751,446683.9995,455424.6681,464210.7747,471680.8776,477634.112,480776.5821,482202.3053,482679.4685,484327.1818,486531.6511,488610.7034,490569.2219,493212.0846,497760.9269,503087.9959,508841.0025,513859.8632,517328.4311,519131.2581,519515.598,519665.7532,520311.0359,521595.4735,522352.8613,521186.2284,518215.1223,514688.7815,510964.13,507517.1713,510098.9222,518970.6302,531245.6041,540546.591,546356.4221,551050.6789,551637.8447,548124.6966,541475.3482,536794.5637,535736.9704,537571.019,545561.295,557375.7367,571181.5234,581129.0208,587915.6226,592985.2357,594125.4397,593994.8854,593661.6833,597047.6609,601249.7902,606351.6946,613037.0329,621179.5281,628912.9022,634801.3385,639522.2664,643065.1978,646772.7589,652351.0256,659795.625,667702.7438,673301.2464,676285.1755,673810.0676,667356.507,659496.2321,654485.9485,651934.2606,650642.1545,651487.2152,655345.2181,661686.7412,668475.4596,674661.353,680274.4786,683572.4362,685140.6817,685925.6333,686913.8018,685951.3747,683056.5917,682732.691,687896.7851,698967.252,712219.838,726896.0208,740897.5892,750327.2882,756210.1772,759479.6751,766456.3359,776347.8034,788571.0546,800580.0554,809768.2383,816889.1761,823768.4753,832320.7459,842596.3932,854949.7547,869563.8203,885989.8822,900889.3961,912601.9585,919205.097,921078.5293,917927.1329,912123.9269,906728.3396,902891.3362,899689.1807,891190.1224,880021.2491,870017.1919,867582.2663,871457.2717,879443.5892,890924.3219,904815.0181,918840.3865,930509.611,939291.3468,944805.853,944963.2418,941936.8785,940792.2476,944348.475,950393.9808,954450.5597,958941.466,964263.1591,970855.6782,976214.9104,980832.4486,984959.8222,985509.6529,983435.3072,978226.016,Los Angeles,CA,34.019394,-118.410825
394463,3,"Chicago, IL",msa,IL,153280.174,153422.0668,153692.3042,154364.5874,155173.2634,156080.8166,157046.785,158409.8011,160010.3035,161854.0231,163252.6682,164395.3759,165220.4454,166029.339,166879.9666,167782.6786,168868.8164,170000.6007,171111.3976,172483.0709,174020.4826,175833.1344,177178.2731,178217.3693,178893.4796,179700.66,180648.581,181555.3864,182535.5739,183525.874,184718.3595,186229.0623,187877.3413,189644.8527,190839.4793,191901.2091,192738.7199,193793.1049,194792.9294,195932.5978,196991.3096,198008.7363,198924.5572,200220.8136,201805.6373,203569.6764,204941.2034,206030.8227,207036.677,208099.7936,209168.0467,210383.515,211741.3976,213354.8029,214892.654,216645.1591,218352.1402,220229.3105,221823.8255,223393.3678,224726.2869,226221.1046,227725.4181,229392.7098,231108.6006,232884.2583,234560.7636,236362.9151,238354.6539,240533.521,242249.5452,243713.4038,244932.4548,246268.0923,247651.5636,248916.1032,250218.5163,251125.5442,251813.2093,252293.5466,252672.9925,252964.2669,253216.0516,253585.5574,254167.094,254792.1158,255301.4088,255496.9671,255418.4427,255132.1123,254672.1458,254129.8514,253293.6933,252382.9764,251480.7322,250459.8563,249397.5347,247258.1118,246346.5297,244503.4964,243921.8317,241743.1493,240423.3809,237841.4396,235708.196,232718.9755,229908.5289,226545.3411,222782.3409,219803.5655,216896.635,215245.6771,213234.0489,211723.057,210131.7377,208692.1366,206627.9372,204635.2394,202650.2874,201660.604,200697.5364,200338.6111,199335.0193,199490.7354,199024.016,199394.5846,197818.7826,196460.2748,194282.1673,192550.1263,190129.2285,187783.0193,185646.3387,183960.9095,182804.3211,181480.8926,180616.1631,179403.0952,178733.3384,177661.2193,176619.0897,174744.8286,173267.4567,171364.7087,170128.1927,168823.4201,168044.8419,167335.4354,166744.6987,166591.9777,166721.3822,166807.0323,166814.189,166620.7048,166291.4213,166142.7203,166529.1104,167635.2378,168869.8365,170462.7321,171841.0056,173573.9847,175024.2372,176719.1713,178299.6561,180206.5613,182018.5127,183790.3974,185200.9545,186620.9434,187942.8898,189154.5409,190357.5949,191354.4515,192364.9321,193120.9172,193749.3249,194255.6631,194790.1979,195336.7783,195825.5026,196140.07,196683.0555,197215.1567,198097.9984,198812.4831,199615.6567,200296.7772,201102.0661,202205.5874,203364.4846,204557.4752,205729.0193,206930.1248,207730.3597,208481.156,209133.9007,209921.2087,210348.9625,210731.6941,211165.7805,211961.8379,212895.6614,214131.0552,215408.6183,216800.6344,218360.4054,219674.7809,220723.4093,221096.7604,221322.6904,221510.0142,222196.0575,223158.8376,224352.2422,225616.3417,227029.7009,228385.8761,229952.4955,231176.9222,232135.1364,232241.3557,232282.4361,232199.0719,232298.0797,232440.1881,232748.9597,233338.7205,234227.7183,235435.415,236575.5587,237488.2788,237902.955,238111.3539,237929.731,237713.0164,237258.1516,237147.1474,237345.6414,237977.8738,239108.4162,240455.1417,241868.1023,242750.8283,242844.7081,242381.7595,241903.8408,242231.9945,243811.1465,246266.3935,249308.0038,252332.7414,255338.3004,258603.9258,261997.2384,265254.6153,268242.2739,271120.9347,273524.3599,274931.7579,275195.8969,275341.3871,276014.3758,277493.6176,280122.0914,283950.8942,288725.187,293344.1361,296565.0483,298741.1574,299269.3175,298650.6453,296966.5843,295612.2526,294837.8122,294416.1419,293805.3934,293651.3138,294298.7784,295997.8324,298198.5133,300770.5651,303322.9189,305787.3085,307624.0939,308991.6251,309908.0851,310543.9615,311205.368,312593.2638,315005.844,317877.6509,319998.1743,321221.7183,321957.9426,322880.2151,323883.8867,324861.9647,325900.8199,327148.6091,328492.3643,329837.6247,330682.6689,Chicago,IL,41.837045,-87.684939
394514,4,"Dallas, TX",msa,TX,127756.4429,127813.3461,127878.7621,128048.6406,128272.6208,128499.335,128737.0417,129093.1244,129539.37,130047.0596,130525.3571,130985.0956,131219.3361,131027.2252,130744.9177,130585.9578,130700.1212,130800.6644,130901.3533,131154.9857,131404.1664,131621.4682,131710.5224,131814.8921,131897.1233,132087.4322,132375.5245,132846.4767,133343.4773,133987.3277,134624.187,135276.1538,135801.2897,136248.8542,136643.5874,136991.2362,137240.8047,137381.695,137531.1911,137721.3261,137916.9903,138128.8875,138255.8321,138427.9937,138611.1656,138857.0284,139068.9326,139122.6195,139597.7506,140692.2964,,144465.4529,145768.5468,146453.7551,146809.8978,147230.8819,147637.7571,148047.5119,148350.7088,148572.2342,149083.6206,149407.9961,149679.887,149821.1293,150153.66,150584.5745,150909.848,151241.1598,151588.4476,151716.7445,151845.6771,151804.9093,151774.8277,151890.805,152075.6621,152531.765,153107.8563,153738.2115,154176.159,154411.4958,154670.4313,155297.0619,155835.8296,156369.7148,156273.9724,155915.3856,155426.6672,155403.9825,155710.7372,156117.0387,156514.5086,156932.3795,157480.5475,157888.222,158163.4617,158373.7197,157797.3889,156770.3263,155363.9774,154512.14,153946.7261,153589.9903,153399.0574,152971.7174,152248.8347,151267.8239,150389.6072,149748.4178,149276.1617,149177.7084,149230.032,149430.7778,149598.5632,149620.8745,149670.0237,149532.6759,149482.2642,149408.9426,149749.3017,150123.257,150218.0581,150070.6065,149837.2401,149972.7729,150079.6181,150157.4539,149807.5393,149157.8011,148261.5974,147394.4137,146510.317,145903.4654,145444.8017,144962.0939,144449.1049,143777.2347,143280.1828,142738.3117,142534.1386,142390.5754,142412.2922,142341.3525,142215.3323,141913.2069,141633.5148,141802.665,142278.88,142919.0209,143496.7776,144218.6858,145052.2246,145763.8315,146474.83,147262.1666,148142.1832,148903.6595,149716.2767,150633.6822,151580.7195,152398.5303,153322.0377,154520.468,155775.4135,156890.848,157856.4725,158947.8167,160064.245,161201.8491,162361.5273,163534.8457,164642.8778,165525.2284,166439.1394,167442.3006,168682.032,169815.633,170883.2892,171748.0407,172889.999,174108.9417,175572.3692,177102.5545,178615.9395,180007.7905,181464.579,183069.7483,184917.9113,186775.2012,188719.0504,190652.0033,192565.706,194460.6162,196463.6707,198529.9181,200332.8625,202174.2285,203929.2655,205802.1804,207403.3443,208893.1458,210523.0084,212269.7915,214247.6783,216137.9048,218052.9964,219862.0734,221797.6179,223900.4937,225884.7635,227703.9304,229098.6117,230422.9297,231800.2089,233360.3279,235074.7561,236935.6376,238849.4825,240692.8437,242554.2932,244213.9856,245773.9264,246836.691,247929.5017,248750.4388,249498.4004,249936.545,250423.6542,251130.1306,252052.1526,253051.2428,253910.5373,254382.947,254577.0455,254637.4529,254733.7732,254975.6387,255357.8157,256050.0838,257027.9083,258238.4766,259773.2584,261330.6221,262811.4798,263591.0172,263581.6525,263365.0619,263726.5849,265157.0387,267640.7189,270739.4885,274364.4848,278027.2689,281900.7799,285998.7827,290566.2851,295615.1022,301432.1687,307521.6402,313039.025,317315.0841,320660.5998,324219.6767,328611.2349,333652.0769,340657.0835,349065.5098,358607.2571,368033.6161,376566.5911,383881.2701,387899.0482,388566.174,386855.5367,384780.8971,382856.0226,380852.9163,378271.8665,375970.9785,374410.1622,373849.9658,374140.3742,374971.4446,375963.9016,376900.3865,377321.9936,377438.3031,377297.3837,376966.2864,376988.2722,377476.9605,378650.2781,379631.8935,379777.6181,379104.4262,378153.3816,377493.5054,377293.1158,377185.8694,376893.8435,376363.1381,375833.6406,375045.449,373541.4319,Dallas,TX,32.793333,-96.766513
394692,5,"Houston, TX",msa,TX,123492.919,123515.922,123429.6984,123481.2377,123528.7811,123720.0045,123906.5886,124197.2839,124575.4465,124891.6489,125386.524,125897.6221,126150.5925,126106.3738,125687.3912,125436.3023,125359.1779,125491.5211,125670.9176,125678.5203,125778.0391,125941.2808,126171.9162,126342.7595,126418.7715,126507.5234,126834.1776,127377.0641,127990.8629,128546.0451,129090.3351,129732.5403,130323.6355,130815.9377,131181.9687,131483.4219,131776.5137,132001.1669,132277.1212,132533.2824,132807.6894,133048.4213,133295.2053,133575.1088,133797.2488,134027.9956,134223.1054,134469.0779,134813.275,135579.7023,136938.8949,138245.5567,139558.1727,140235.9725,141145.2975,141819.4001,142653.9408,143405.6589,144128.3397,144913.1311,145593.3914,146217.0872,146691.1241,147112.2758,147359.3668,147590.8073,147730.8892,147806.9508,147813.9241,147768.3422,147903.707,148024.6995,148154.1516,148105.1934,148168.673,148390.6292,148926.4685,149450.2851,150018.6837,150568.6881,151217.2796,151954.1526,152643.2461,153363.7334,153822.7143,153930.7763,153778.0137,153861.4149,154233.3901,154821.7972,155260.7649,155730.7169,156119.6259,156495.9961,156774.5654,157059.661,156830.1757,156415.6635,155875.7994,155671.299,155423.0429,155121.9326,154830.6885,154325.1927,153636.3992,152933.3726,152113.486,151238.8003,150324.7504,149967.3143,149867.703,149981.2587,150157.7234,150525.3062,151016.6775,151275.8765,151233.8445,150925.587,150849.366,150984.2737,151050.3262,151136.0323,151377.5809,151820.5972,152177.2626,152135.4493,151539.9673,150466.1535,149401.7346,148548.9941,147965.1547,147455.9185,146930.3355,146331.3391,145530.8861,144812.7503,144216.7462,143826.2907,143621.0204,143548.3745,143433.7119,143231.7464,142587.9373,142015.3173,141735.7857,141929.6676,142151.5851,142241.9278,142251.4328,142457.5363,142824.9807,143302.2402,143710.6837,144036.8147,144393.4027,144699.828,145095.6191,145658.9847,146544.3502,147554.7087,148757.4406,150152.1014,151622.7887,153116.6936,154407.7739,155837.471,157174.9223,158556.0789,159883.1194,161317.9053,162842.5954,164295.4606,165770.0512,167156.2069,168750.2229,170338.7556,171904.158,173258.8564,174782.6743,176406.6116,178231.6478,179941.3616,181625.6845,183133.1401,184566.0145,185919.7974,187243.6613,188549.6608,189711.6832,190787.1555,191730.1464,192735.3771,193883.0159,194990.0136,195733.0987,196343.0597,196928.2506,197648.6648,198126.8204,198498.3548,199008.4001,199672.5906,200525.1214,201295.9458,201943.4696,202362.3133,202914.9851,203684.402,204388.5146,204997.1,205332.4168,205756.4601,206177.187,206822.5558,207563.5052,208369.1646,209088.7096,209642.5678,210388.3777,211191.4739,212191.2875,213029.3111,213976.4236,214777.8205,215581.0183,216247.3177,216983.9908,217771.3876,218592.7438,219443.6773,220253.3242,220856.7075,221310.4964,221623.8263,221942.7682,222310.5454,222781.1484,223418.1634,224293.2141,225241.557,226218.9928,227073.082,227890.9941,228398.029,228396.486,228354.2066,228756.8642,229930.9945,231715.1563,233901.9064,236563.7359,239240.6436,242025.148,244833.4809,247950.5276,251322.8908,255232.5515,259515.256,263469.954,266532.0411,268829.4671,271369.7065,274570.3232,278176.9127,282798.534,288030.3937,294130.2488,299988.428,305351.2431,309925.39,313005.9801,314336.1631,314248.5566,313716.9017,313078.7733,311878.0208,310076.5634,308366.1543,307194.1538,306736.6575,306894.6732,307715.8939,308657.5054,309550.4673,309914.3854,309940.5317,309650.4932,309229.703,309223.5968,309606.7054,310606.0733,311639.7546,312182.1762,312062.1744,311693.4701,311472.4034,311409.0016,311207.8867,310869.9529,310689.4677,310629.0875,310481.1516,309841.4816,Houston,TX,29.785743,-95.388806
394974,7,"Philadelphia, PA",msa,PA,121417.8708,121687.7373,121871.9104,122326.3765,122766.1665,123296.5799,123847.8373,124442.4422,125092.7781,125767.1648,126394.3548,126948.4796,127474.4733,128040.0384,128659.7392,129310.6513,129959.8606,130667.0516,131488.8791,132416.849,133417.2339,134369.6071,135331.8962,136139.4529,136923.2681,137648.5061,138478.4899,139414.1479,140423.1258,141590.3324,142868.3323,144427.1793,146120.5798,147842.3199,149365.0426,150835.0506,152207.9346,153540.8472,154775.4366,156114.3528,157625.3054,159352.3368,161265.8887,163295.9796,165344.3875,167246.9778,169008.8296,170529.566,171954.3824,173297.7999,174743.0186,176356.3921,178324.3949,180705.3307,183457.3312,186446.2057,189217.9111,191593.6775,193580.6063,195592.031,197731.7851,199697.9549,201537.3178,203400.8333,205730.5404,208499.5707,211523.7095,214509.8855,217237.2833,219841.8251,222167.2603,224307.9209,225987.4181,227522.8573,228994.8532,230645.8979,232359.5186,234082.1396,235613.0481,236749.2008,237398.6649,237734.5271,237806.4724,237695.5364,237434.8479,237322.607,237618.9915,238076.3853,238775.0406,239300.7713,239702.9124,239576.8656,239115.8736,238673.5752,238269.6717,237814.469,237029.0058,236551.0231,236324.7149,236346.153,235880.4559,234995.0983,233661.8434,232141.6054,230404.0831,228661.3013,227058.8637,225597.1829,224244.2494,223206.6845,222619.2138,222282.0762,221822.0102,221178.6139,220289.831,219377.8003,218411.864,217831.3723,217617.2494,217603.0341,217710.9088,217761.5085,217890.9772,218059.2284,218329.5359,218576.6064,218434.7156,217695.9345,216347.445,214682.7014,212931.9576,211413.9174,210215.7076,209402.16,208743.4514,207901.1939,206729.5687,205349.6108,204031.8231,202913.7174,201814.9428,200771.4695,199808.8186,199037.3316,198302.1955,197775.3671,197624.3152,197779.6845,197847.8493,197743.8302,197526.8258,197126.9914,196809.7765,196390.8665,196176.2752,196155.6988,196451.5323,196844.9596,197282.2224,197791.154,198480.5894,199139.1578,199535.7957,199877.9929,200211.9714,200823.1281,201438.7094,202081.4358,202693.8494,203091.625,203394.0722,203660.4398,204263.5732,204711.7617,205125.4373,205242.3083,205287.2987,205111.1154,205031.9024,205182.637,205538.4879,205995.2099,206514.7197,207014.0653,207614.1524,208120.6429,208880.2808,209775.3965,210759.6629,211504.7143,211944.7678,212459.863,213199.8296,213985.1005,214380.56,214694.3208,215136.35,215858.0718,216541.9771,217298.4666,218040.1506,218966.7465,219807.6692,220765.8074,221466.032,222070.2828,222627.7597,223524.8063,224522.6957,225504.5732,226161.8228,226692.0602,227302.6422,228139.9824,229240.1552,230372.2885,231459.7065,232447.71,233634.0077,234589.4478,235260.8275,235383.0441,235629.2545,236033.2866,236695.5659,237333.0598,238076.6445,238834.6406,239779.6728,240897.8559,242106.8542,243116.9747,243773.6238,244423.4488,245043.1924,245668.7654,246152.6765,246804.3883,247906.1098,249149.6569,250758.2056,252549.9331,254712.5588,256758.764,257986.6112,258452.3002,258786.893,259853.0785,262160.4764,265399.5505,269517.25,273798.4554,277789.9282,281636.2836,285428.2493,289193.3176,292930.1285,296591.1043,299302.4623,300545.9312,300149.9282,299861.8854,300296.6102,301891.6891,305041.007,309379.7262,314699.7256,319940.1337,324641.3662,328379.7972,330041.9208,329926.2614,328851.1092,328460.7007,328628.5939,328934.0802,328944.9424,329084.6979,330056.9406,331991.1901,334842.4128,337823.6063,340726.9993,343392.5673,345673.5398,347367.9662,348734.6314,349911.0362,351113.9444,352662.4439,354984.3795,357715.8246,359763.7397,360684.4033,361066.206,361788.777,362956.6719,364287.151,365398.4973,366606.3919,367716.5724,368797.6698,369486.3087,Philadelphia,PA,40.009376,-75.133346
394347,9,"Atlanta, GA",msa,GA,146547.4202,146885.1869,147283.1385,148129.5378,149075.1143,150081.7984,151086.5145,152153.9589,153245.0083,154385.8507,155431.1465,156497.9353,157424.6348,158282.7781,159014.9652,159759.4583,160558.1842,161361.2348,162165.8554,162984.1241,163808.0239,164610.7533,165346.9402,166049.9409,166653.1858,167235.1982,167732.0991,168284.6266,168805.1143,169339.7298,169817.183,170295.9875,170777.0505,171279.6764,171728.9892,172103.8501,172403.7983,172655.5268,172933.5265,173230.0529,173550.3023,173876.6974,174196.9919,174586.8194,174983.3469,175370.5452,175691.0481,176032.9396,176271.8617,176503.9378,176711.9909,177109.7066,177548.7327,177978.0829,178379.1492,178874.1604,179415.7057,179976.7886,180433.1526,180866.0531,181277.7034,181736.6818,182183.9977,182709.4473,183336.1371,184057.6148,184720.7984,185347.3873,185959.8745,186589.6848,187203.2733,187811.8476,188387.0925,188929.331,189387.6383,189880.9817,190393.1985,190997.8141,191683.4858,192351.6114,192905.5622,193310.9667,193587.9937,193917.1975,194198.7818,194515.6287,194854.5527,195258.3032,195668.2537,195955.5141,196148.4207,196164.7484,195924.8325,195458.1832,194731.0875,194012.189,192933.0957,191715.8997,190253.3154,189088.6088,188074.6629,187087.5766,185906.357,184537.8692,183056.6846,181370.9465,179203.8863,176449.768,173535.1409,170833.5671,168473.8725,166158.5742,163921.9877,161940.5477,160397.9428,159177.0622,158008.4023,156786.2792,155708.4704,154974.6965,154289.3955,153679.3953,153146.5897,153041.5733,153019.2119,152801.2983,151736.7679,150105.2319,147928.0506,145929.57,143974.2384,142231.3499,140512.4476,139076.491,137632.2468,136043.5666,133996.6045,131929.3776,130183.8312,129118.171,128639.131,128416.4253,128174.9871,127389.639,126728.2433,126230.3067,126458.282,126826.7706,127302.6339,127888.0827,128600.7007,129132.6539,129661.1568,130084.1368,130744.4589,131480.939,132354.8896,133419.1831,134939.287,136894.3337,139342.2941,141880.9781,144321.0056,146581.0897,148528.9385,150536.7912,152327.0227,154234.8503,155919.5139,157620.3488,159235.1158,160878.0256,162534.8034,163893.4819,165080.5716,166026.1371,166923.2888,167738.3834,168710.2145,169720.4136,170692.4584,171586.2999,172519.0331,173560.0304,174707.68,175821.3407,177049.3129,178279.3072,179596.8339,180856.3321,182086.1667,183389.45,184867.487,186353.5039,187547.7592,188768.6429,189911.7361,191042.645,191747.0851,192307.7287,193075.7183,194217.4707,195665.1438,197281.6478,198774.9862,200273.8666,201733.2176,203218.645,204503.6687,205613.4882,206728.5611,207857.1942,209068.7906,210369.7319,211966.0498,213922.4852,215962.0286,217911.2522,219768.3974,221329.9861,222810.9299,223921.7505,225376.0285,226807.635,228454.4269,229886.4312,231408.2531,233013.1612,234635.581,236131.6492,237393.7554,238391.3314,239172.0025,239758.6823,240343.6588,241016.2243,241716.5629,242623.6108,243849.1423,245447.6185,247316.7857,249150.0759,250797.4887,251943.5296,252332.0467,252530.4023,253172.6636,254912.7464,257740.7378,261350.8408,265507.3347,269737.5906,274053.4117,278618.7221,283480.6776,288527.2956,293986.8544,299849.3488,305308.1279,309813.1605,313645.6785,318052.2253,323408.7497,329445.8406,336817.1103,344790.0185,353295.531,361186.8305,368125.4432,373765.5562,376896.0418,377676.2063,376617.6459,375282.0861,373877.4647,372305.086,370586.6551,369300.7592,368970.9731,369378.2328,370654.4878,372393.5749,374370.9662,376257.9394,377875.0904,379152.7396,380108.9456,380789.8551,381342.6656,382279.3988,383824.9921,385612.4009,386765.1133,386990.0934,386785.1322,386640.8546,386467.6334,386004.4939,385169.8613,384309.8768,383499.5601,382662.4123,381340.4026,Atlanta,GA,33.762909,-84.422675
